Date,SKU,Daily_Demand
2022-04-01,SET073-KR-SHA-S,1
2022-04-01,SET073-KR-SHA-XS,1
2022-04-01,SET098-KR-PP-L,1
2022-04-01,SET098-KR-PP-M,4
2022-04-01,SET098-KR-PP-S,2
2022-04-01,SET098-KR-PP-XL,2
2022-04-01,SET110-KR-PP-L,4
2022-04-01,SET110-KR-PP-S,3
2022-04-01,SET110-KR-PP-XL,1
2022-04-01,SET110-KR-PP-XXL,1
2022-04-01,SET110-KR-PP-XXXL,1
2022-04-01,SET128-KR-DH-XS,1
2022-04-01,SET130-KR-NP-XS,1
2022-04-01,SET131-KR-NP-A-S,1
2022-04-01,SET131-KR-NP-A-XXL,1
2022-04-01,SET131-KR-NP-L,1
2022-04-01,SET131-KR-NP-M,1
2022-04-01,SET138-KR-PP-M,1
2022-04-01,SET138-KR-PP-XXXL,1
2022-04-01,SET144-KR-NP-XL,1
2022-04-01,SET145-KR-NP-M,1
2022-04-01,SET145-KR-NP-XS,1
2022-04-01,SET171-KR-NP-XXL,1
2022-04-01,SET172-KR-PP-B-M,1
2022-04-01,SET172-KR-PP-B-XL,1
2022-04-01,SET179-KR-PP-XXXL,1
2022-04-01,SET182-KR-DH-K-M,1
2022-04-01,SET182-KR-DH-M,1
2022-04-01,SET183-KR-DH-L,1
2022-04-01,SET183-KR-DH-M,6
2022-04-01,SET183-KR-DH-XL,1
2022-04-01,SET183-KR-DH-XXXL,2
2022-04-01,SET184-KR-PP-M,1
2022-04-01,SET187-KR-DH-S,2
2022-04-01,SET187-KR-DH-XL,2
2022-04-01,SET193-KR-NP-A-S,1
2022-04-01,SET194-KR-NP-M,1
2022-04-01,SET195-KR-NP-A-L,1
2022-04-01,SET197-KR-NP-L,1
2022-04-01,SET197-KR-NP-M,1
2022-04-01,SET197-KR-NP-S,1
2022-04-01,SET197-KR-NP-XXL,1
2022-04-01,SET198-KR-NP-A-M,1
2022-04-01,SET198-KR-NP-A-XXXL,1
2022-04-01,SET203-KR-DPT-XXXL,1
2022-04-01,SET204-KR-DPT-S,1
2022-04-01,SET205-KR-DPT-A-M,1
2022-04-01,SET209-KR-PP-M,1
2022-04-01,SET217-KR-PP-XXL,1
2022-04-01,SET218-KR-NP-XXXL,1
2022-04-01,SET220-KR-PP-M,1
2022-04-01,SET239-KR-NP-S,2
2022-04-01,SET239-KR-NP-XXL,1
2022-04-01,SET245-KR-NP-L,1
2022-04-01,SET247-KR-SHA-S,1
2022-04-01,SET250-KR-SHA-XXXL,1
2022-04-01,SET251-KR-PP-L,1
2022-04-01,SET251-KR-PP-M,1
2022-04-01,SET252-KR-PP-L,1
2022-04-01,SET252-KR-PP-XXXL,1
2022-04-01,SET253-KR-NP-M,1
2022-04-01,SET257-KR-PP-XS,1
2022-04-01,SET261-KR-PP-S,1
2022-04-01,SET264-KR-NP-L,2
2022-04-01,SET264-KR-NP-M,1
2022-04-01,SET264-KR-NP-XL,2
2022-04-01,SET265-KR-NP-M,1
2022-04-01,SET265-KR-NP-XXL,1
2022-04-01,SET266-KR-NP-M,1
2022-04-01,SET267-KR-NP-XL,1
2022-04-01,SET268-KR-NP-L,9
2022-04-01,SET268-KR-NP-M,2
2022-04-01,SET268-KR-NP-S,11
2022-04-01,SET268-KR-NP-XL,11
2022-04-01,SET268-KR-NP-XS,2
2022-04-01,SET268-KR-NP-XXL,1
2022-04-01,SET268-KR-NP-XXXL,3
2022-04-01,SET269-KR-NP-L,1
2022-04-01,SET269-KR-NP-M,3
2022-04-01,SET269-KR-NP-S,3
2022-04-01,SET269-KR-NP-XL,1
2022-04-01,SET269-KR-NP-XS,1
2022-04-01,SET269-KR-NP-XXXL,2
2022-04-01,SET271-KR-NP-XXXL,1
2022-04-01,SET273-KR-NP-M,1
2022-04-01,SET273-KR-NP-S,3
2022-04-01,SET280-KR-PP-M,1
2022-04-01,SET280-KR-PP-S,1
2022-04-01,SET282-KR-PP-XXXL,2
2022-04-01,SET285-KR-SHA-M,1
2022-04-01,SET287-KR-NP-L,1
2022-04-01,SET288-KR-NP-M,1
2022-04-01,SET288-KR-NP-XL,1
2022-04-01,SET290-KR-DPT-L,1
2022-04-01,SET290-KR-DPT-M,2
2022-04-01,SET290-KR-DPT-XS,1
2022-04-01,SET291-KR-PP-L,1
2022-04-01,SET291-KR-PP-M,1
2022-04-01,SET291-KR-PP-XXL,1
2022-04-01,SET293-KR-NP-M,1
2022-04-01,SET293-KR-NP-XXL,1
2022-04-01,SET295-KR-NP-L,1
2022-04-01,SET304-KR-DPT-XL,1
2022-04-01,SET304-KR-DPT-XS,1
2022-04-01,SET304-KR-DPT-XXL,1
2022-04-01,SET304-KR-DPT-XXXL,1
2022-04-01,SET318-KR-SHA-M,1
2022-04-01,SET319-KR-NP-S,2
2022-04-01,SET319-KR-NP-XL,1
2022-04-01,SET319-KR-NP-XS,1
2022-04-01,SET319-KR-NP-XXXL,1
2022-04-01,SET320-KR-NP-M,2
2022-04-01,SET320-KR-NP-XL,2
2022-04-01,SET320-KR-NP-XXL,2
2022-04-01,SET321-KR-DPT-M,2
2022-04-01,SET321-KR-DPT-XS,2
2022-04-01,SET322-KR-SHA-M,1
2022-04-01,SET324-KR-NP-L,1
2022-04-01,SET324-KR-NP-M,1
2022-04-01,SET324-KR-NP-XS,1
2022-04-01,SET324-KR-NP-XXL,3
2022-04-01,SET325-KR-NP-S,1
2022-04-01,SET326-KR-PP-XXXL,1
2022-04-01,SET327-KR-DPT-L,3
2022-04-01,SET327-KR-DPT-M,7
2022-04-01,SET327-KR-DPT-S,2
2022-04-01,SET327-KR-DPT-XL,2
2022-04-01,SET327-KR-DPT-XXL,1
2022-04-01,SET328-KR-NP-S,1
2022-04-01,SET328-KR-NP-XL,1
2022-04-01,SET329-KR-NP-S,1
2022-04-01,SET331-KR-NP-M,1
2022-04-01,SET331-KR-NP-XXL,2
2022-04-01,SET331-KR-NP-XXXL,2
2022-04-01,SET333-KR-DPT-L,1
2022-04-01,SET333-KR-DPT-M,1
2022-04-01,SET333-KR-DPT-XS,1
2022-04-01,SET333-KR-DPT-XXL,1
2022-04-01,SET334-KR-NP-XS,1
2022-04-01,SET336-KR-NP-L,1
2022-04-01,SET336-KR-NP-M,1
2022-04-01,SET339-KR-NP-M,1
2022-04-01,SET339-KR-NP-XS,1
2022-04-01,SET340-KR-NP-XXXL,1
2022-04-01,SET341-KR-NP-S,1
2022-04-01,SET342-KR-NP-N-XS,1
2022-04-01,SET343-KR-NP-XL,1
2022-04-01,SET343-KR-NP-XXXL,1
2022-04-01,SET344-KR-NP-XXXL,2
2022-04-01,SET345-KR-NP-L,3
2022-04-01,SET345-KR-NP-M,1
2022-04-01,SET345-KR-NP-S,2
2022-04-01,SET345-KR-NP-XS,1
2022-04-01,SET345-KR-NP-XXXL,1
2022-04-01,SET347-KR-NP-L,1
2022-04-01,SET347-KR-NP-XXL,1
2022-04-01,SET348-KR-NP-S,1
2022-04-01,SET349-KR-NP-L,1
2022-04-01,SET349-KR-NP-XS,1
2022-04-01,SET349-KR-NP-XXL,2
2022-04-01,SET349-KR-NP-XXXL,1
2022-04-01,SET351-KR-NP-S,1
2022-04-01,SET356-KR-NP-XL,1
2022-04-01,SET358-KR-NP-L,1
2022-04-01,SET358-KR-NP-XXL,1
2022-04-01,SET358-KR-NP-XXXL,2
2022-04-01,SET360-KR-NP-M,1
2022-04-01,SET360-KR-NP-XL,1
2022-04-01,SET360-KR-NP-XXL,1
2022-04-01,SET364-KR-NP-XXXL,1
2022-04-01,SET365-KR-NP-M,1
2022-04-01,SET365-KR-NP-XXL,1
2022-04-01,SET366-KR-NP-M,1
2022-04-01,SET366-KR-NP-S,6
2022-04-01,SET366-KR-NP-XS,2
2022-04-01,SET369-KR-NP-S,1
2022-04-01,SET369-KR-NP-XS,2
2022-04-01,SET373-KR-PP-S,1
2022-04-01,SET374-KR-NP-L,3
2022-04-01,SET374-KR-NP-M,2
2022-04-01,SET374-KR-NP-S,1
2022-04-01,SET374-KR-NP-XS,2
2022-04-01,SET376-KR-NP-M,1
2022-04-01,SET376-KR-NP-S,1
2022-04-01,SET378-KR-NP-L,2
2022-04-01,SET378-KR-NP-XS,1
2022-04-01,SET378-KR-NP-XXXL,2
2022-04-01,SET383-KR-NP-L,1
2022-04-01,SET384-KR-NP-M,1
2022-04-01,SET385-KR-NP-M,1
2022-04-01,SET385-KR-NP-XL,1
2022-04-01,SET392-KR-NP-L,1
2022-04-01,SET392-KR-NP-M,1
2022-04-01,SET393-KR-NP-M,1
2022-04-01,SET393-KR-NP-S,2
2022-04-01,SET393-KR-NP-XXL,1
2022-04-01,SET393-KR-NP-XXXL,1
2022-04-01,SET396-KR-PP-M,1
2022-04-01,SET397-KR-NP-L,1
2022-04-01,SET397-KR-NP-XXL,2
2022-04-01,SET398-KR-PP-L,1
2022-04-01,SET398-KR-PP-M,1
2022-04-01,SET405-KR-NP-XXXL,1
2022-04-02,BL057-65BLACK-A,1
2022-04-02,BL113-S,1
2022-04-02,BTM029-NP-S,1
2022-04-02,BTM032-NP-XS,1
2022-04-02,J0002-SKD-XL,1
2022-04-02,J0002-SKD-XXXL,1
2022-04-02,J0003-SET-L,2
2022-04-02,J0003-SET-M,4
2022-04-02,J0003-SET-S,2
2022-04-02,J0003-SET-XL,1
2022-04-02,J0003-SET-XS,1
2022-04-02,J0003-SET-XXL,4
2022-04-02,J0003-SET-XXXL,3
2022-04-02,J0005-DR-XS,1
2022-04-02,J0006-SET-XXL,1
2022-04-02,J0008-SKD-L,2
2022-04-02,J0008-SKD-S,2
2022-04-02,J0009-SKD-M,1
2022-04-02,J0012-SKD-L,1
2022-04-02,J0012-SKD-M,1
2022-04-02,J0012-SKD-S,1
2022-04-02,J0012-SKD-XL,1
2022-04-02,J0013-SKD-M,1
2022-04-02,J0013-SKD-XXXL,1
2022-04-02,J0033-KR-XXL,1
2022-04-02,J0041-SET-XL,1
2022-04-02,J0048-TP-S,1
2022-04-02,J0077-SKD-M,1
2022-04-02,J0078-SET-S,1
2022-04-02,J0081-DR-XL,1
2022-04-02,J0091-TP-XXL,2
2022-04-02,J0092-SET-XL,1
2022-04-02,J0095-SET-L,1
2022-04-02,J0095-SET-M,1
2022-04-02,J0095-SET-XXXL,1
2022-04-02,J0097-KR-S,2
2022-04-02,J0097-KR-XL,2
2022-04-02,J0112-TP-M,1
2022-04-02,J0112-TP-S,1
2022-04-02,J0113-TP-M,1
2022-04-02,J0117-TP-M,1
2022-04-02,J0118-TP-L,1
2022-04-02,J0118-TP-XL,3
2022-04-02,J0118-TP-XXL,2
2022-04-02,J0119-TP-L,1
2022-04-02,J0119-TP-XL,1
2022-04-02,J0119-TP-XS,1
2022-04-02,J0122-TP-XXL,1
2022-04-02,J0122-TP-XXXL,1
2022-04-02,J0123-TP-XXL,1
2022-04-02,J0129-SET-S,1
2022-04-02,J0132-KR-XS,1
2022-04-02,J0133-KR-XXL,1
2022-04-02,J0134-SET-M,1
2022-04-02,J0140-SET-XXL,1
2022-04-02,J0143-SET-A-L,1
2022-04-02,J0151-KR-L,1
2022-04-02,J0152-DR-S,1
2022-04-02,J0153-DR-XXL,1
2022-04-02,J0154-DR-L,2
2022-04-02,J0154-DR-XS,1
2022-04-02,J0154-DR-XXL,1
2022-04-02,J0157-DR-XL,1
2022-04-02,J0157-DR-XXXL,1
2022-04-02,J0158-DR-M,1
2022-04-02,J0160-TP-L,1
2022-04-02,J0161-DR-M,1
2022-04-02,J0164-DR-XL,1
2022-04-02,J0164-DR-XXL,1
2022-04-02,J0165-TP-L,1
2022-04-02,J0165-TP-S,1
2022-04-02,J0171-DR-XXL,1
2022-04-02,J0176-TP-XL,1
2022-04-02,J0179-KR-XS,1
2022-04-02,J0181-TP-XS,1
2022-04-02,J0183-TP-M,1
2022-04-02,J0189-TP-L,1
2022-04-02,J0192-TP-XXL,1
2022-04-02,J0196-TP-XL,1
2022-04-02,J0196-TP-XXL,1
2022-04-02,J0196-TP-XXXL,1
2022-04-02,J0212-DR-XXXL,1
2022-04-02,J0213-TP-XXXL,1
2022-04-02,J0215-BL-L,1
2022-04-02,J0216-BL-S,1
2022-04-02,J0220-BL-XL,1
2022-04-02,J0230-SKD-L,5
2022-04-02,J0230-SKD-M,11
2022-04-02,J0230-SKD-S,7
2022-04-02,J0230-SKD-XL,1
2022-04-02,J0230-SKD-XS,7
2022-04-02,J0230-SKD-XXL,1
2022-04-02,J0230-SKD-XXXL,1
2022-04-02,J0234-SKD-L,1
2022-04-02,J0236-SKD-M,2
2022-04-02,J0236-SKD-XL,1
2022-04-02,J0236-SKD-XS,1
2022-04-02,J0236-SKD-XXXL,1
2022-04-02,J0245-SKD-XXXL,1
2022-04-02,J0252-SKD-XL,1
2022-04-02,J0283-SET-XXL,1
2022-04-02,J0284-SKD-S,1
2022-04-02,J0292-TP-XXL,1
2022-04-02,J0297-TP-S,1
2022-04-02,J0297-TP-XL,1
2022-04-02,J0297-TP-XXL,1
2022-04-02,J0299-KR-XXXL,1
2022-04-02,J0301-TP-L,1
2022-04-02,J0301-TP-XL,2
2022-04-02,J0305-DR-L,1
2022-04-02,J0306-DR-M,1
2022-04-02,J0308-DR-L,1
2022-04-02,J0308-DR-XXL,1
2022-04-02,J0308-DR-XXXL,2
2022-04-02,J0329-KR-M,1
2022-04-02,J0329-KR-XXL,1
2022-04-02,J0334-TP-M,1
2022-04-02,J0334-TP-XS,1
2022-04-02,J0334-TP-XXL,1
2022-04-02,J0335-DR-L,3
2022-04-02,J0335-DR-XL,2
2022-04-02,J0337-TP-M,1
2022-04-02,J0338-DR-L,1
2022-04-02,J0338-DR-M,1
2022-04-02,J0339-DR-M,1
2022-04-02,J0339-DR-XL,2
2022-04-02,J0340-TP-XL,1
2022-04-02,J0341-DR-L,1
2022-04-02,J0341-DR-XS,1
2022-04-02,J0342-TP-L,1
2022-04-02,J0344-TP-L,1
2022-04-02,J0344-TP-M,1
2022-04-02,J0344-TP-S,4
2022-04-02,J0344-TP-XL,2
2022-04-02,J0344-TP-XXL,1
2022-04-02,J0346-SET-L,1
2022-04-02,J0346-SET-XL,1
2022-04-02,J0346-SET-XS,1
2022-04-02,J0346-SET-XXXL,1
2022-04-02,J0347-SET-L,1
2022-04-02,J0347-SET-XL,1
2022-04-02,J0348-SET-M,1
2022-04-02,J0349-SET-L,2
2022-04-02,J0349-SET-M,1
2022-04-02,J0349-SET-S,1
2022-04-02,J0349-SET-XS,4
2022-04-02,J0349-SET-XXXL,1
2022-04-02,J0351-SET-L,2
2022-04-02,J0352-KR-L,1
2022-04-02,J0352-KR-XXL,1
2022-04-02,J0353-KR-S,1
2022-04-02,J0376-SKD-XL,1
2022-04-02,J0376-SKD-XS,1
2022-04-02,J0395-DR-M,1
2022-04-02,JNE1233-BLUE-KR-031-XL,2
2022-04-02,JNE1233-BLUE-KR-031-XXL,1
2022-04-02,JNE2014-KR-178-L,1
2022-04-02,JNE2014-KR-178-XL,2
2022-04-02,JNE2014-KR-178-XXL,3
2022-04-02,JNE2014-KR-178-XXXL,1
2022-04-02,JNE2049-KR-351-XL,1
2022-04-02,JNE2049-KR-351-XXXL1,1
2022-04-02,JNE2086-KR-389-L,1
2022-04-02,JNE2086-KR-389-XXXL,1
2022-04-02,JNE2170-KR-436-S,1
2022-04-02,JNE2171-KR-437-XL,1
2022-04-02,JNE2199-KR-411-A-L,2
2022-04-02,JNE2199-KR-411-A-M,1
2022-04-02,JNE2199-KR-411-A-XL,1
2022-04-02,JNE2205-KR-467-A-S,1
2022-04-02,JNE2251-KR-537-C-L,1
2022-04-02,JNE2251-KR-537-C-XXL,1
2022-04-02,JNE2270-KR-487-A-M,1
2022-04-02,JNE2270-KR-487-A-S,1
2022-04-02,JNE2270-KR-487-A-XL,1
2022-04-02,JNE2291-KR-602-M,1
2022-04-02,JNE2305-KR-533-M,1
2022-04-02,JNE2305-KR-533-S,1
2022-04-02,JNE2305-KR-533-XL,1
2022-04-02,JNE2305-KR-533-XXL,1
2022-04-02,JNE3042-KR-L,1
2022-04-02,JNE3068-KR-A-L,2
2022-04-02,JNE3160-KR-G-L,1
2022-04-02,JNE3160-KR-G-XL,1
2022-04-02,JNE3256-KR-L,1
2022-04-02,JNE3265-KR-M,1
2022-04-02,JNE3270-KR-XXXL,1
2022-04-02,JNE3291-KR-L,3
2022-04-02,JNE3291-KR-S,2
2022-04-02,JNE3291-KR-XXL,2
2022-04-02,JNE3311-KR-L,1
2022-04-02,JNE3311-KR-XS,1
2022-04-02,JNE3348-KR-XL,1
2022-04-02,JNE3368-KR-XS,1
2022-04-02,JNE3368-KR-XXL,2
2022-04-02,JNE3373-KR-L,2
2022-04-02,JNE3373-KR-M,3
2022-04-02,JNE3373-KR-XL,1
2022-04-02,JNE3373-KR-XXXL,1
2022-04-02,JNE3376-KR-XXL,1
2022-04-02,JNE3396-KR-L,1
2022-04-02,JNE3396-KR-M,1
2022-04-02,JNE3396-KR-XXXL,1
2022-04-02,JNE3399-KR-L,5
2022-04-02,JNE3399-KR-M,6
2022-04-02,JNE3399-KR-S,1
2022-04-02,JNE3399-KR-XL,4
2022-04-02,JNE3400-KR-XXL,1
2022-04-02,JNE3401-KR-M,1
2022-04-02,JNE3405-KR-L,8
2022-04-02,JNE3405-KR-S,2
2022-04-02,JNE3405-KR-XL,7
2022-04-02,JNE3405-KR-XXXL,8
2022-04-02,JNE3415-KR-M,1
2022-04-02,JNE3422-KR-L,1
2022-04-02,JNE3422-KR-XL,1
2022-04-02,JNE3423-KR-L,1
2022-04-02,JNE3423-KR-S,2
2022-04-02,JNE3428-KR-XL,1
2022-04-02,JNE3429-KR-S,1
2022-04-02,JNE3429-KR-XS,1
2022-04-02,JNE3429-KR-XXL,1
2022-04-02,JNE3437-KR-L,1
2022-04-02,JNE3437-KR-XS,1
2022-04-02,JNE3438-KR-XS,1
2022-04-02,JNE3439-KR-XL,1
2022-04-02,JNE3439-KR-XXL,3
2022-04-02,JNE3440-KR-N-L,6
2022-04-02,JNE3440-KR-N-M,1
2022-04-02,JNE3440-KR-N-S,1
2022-04-02,JNE3440-KR-N-XS,2
2022-04-02,JNE3440-KR-N-XXL,2
2022-04-02,JNE3440-KR-N-XXXL,2
2022-04-02,JNE3445-KR-XXL,2
2022-04-02,JNE3447-KR-L,1
2022-04-02,JNE3449-KR-L,1
2022-04-02,JNE3449-KR-S,1
2022-04-02,JNE3452-KR-S,1
2022-04-02,JNE3461-KR-L,1
2022-04-02,JNE3461-KR-M,1
2022-04-02,JNE3461-KR-XL,1
2022-04-02,JNE3461-KR-XXL,1
2022-04-02,JNE3463-KR-L,1
2022-04-02,JNE3463-KR-S,1
2022-04-02,JNE3463-KR-XL,1
2022-04-02,JNE3463-KR-XXL,1
2022-04-02,JNE3463-KR-XXXL,1
2022-04-02,JNE3465-KR-L,2
2022-04-02,JNE3465-KR-M,2
2022-04-02,JNE3465-KR-S,1
2022-04-02,JNE3465-KR-XXL,1
2022-04-02,JNE3466-KR-XXXL,1
2022-04-02,JNE3468-KR-L,1
2022-04-02,JNE3468-KR-M,2
2022-04-02,JNE3468-KR-S,1
2022-04-02,JNE3468-KR-XL,2
2022-04-02,JNE3468-KR-XS,1
2022-04-02,JNE3468-KR-XXL,1
2022-04-02,JNE3468-KR-XXXL,1
2022-04-02,JNE3479-KR-XS,1
2022-04-02,JNE3484-KR-L,1
2022-04-02,JNE3488-KR-S,1
2022-04-02,JNE3510-KR-M,1
2022-04-02,JNE3510-KR-S,1
2022-04-02,JNE3518-KR-XXL,1
2022-04-02,JNE3524-KR-XXXL,1
2022-04-02,JNE3543-KR-L,1
2022-04-02,JNE3543-KR-XL,1
2022-04-02,JNE3543-KR-XS,2
2022-04-02,JNE3543-KR-XXL,1
2022-04-02,JNE3543-KR-XXXL,1
2022-04-02,JNE3544-KR-M,1
2022-04-02,JNE3546-KR-XL,1
2022-04-02,JNE3554-KR-L,1
2022-04-02,JNE3560-KR-M,2
2022-04-02,JNE3562-KR-L,1
2022-04-02,JNE3563-KR-L,2
2022-04-02,JNE3563-KR-S,1
2022-04-02,JNE3563-KR-XL,1
2022-04-02,JNE3563-KR-XXL,1
2022-04-02,JNE3567-KR-L,2
2022-04-02,JNE3568-KR-L,1
2022-04-02,JNE3568-KR-XS,1
2022-04-02,JNE3573-KR-S,1
2022-04-02,JNE3574-KR-L,1
2022-04-02,JNE3574-KR-XL,1
2022-04-02,JNE3574-KR-XS,1
2022-04-02,JNE3577-KR-S,1
2022-04-02,JNE3579-KR-M,2
2022-04-02,JNE3579-KR-S,2
2022-04-02,JNE3605-KR-XL,1
2022-04-02,JNE3605-KR-XXXL,1
2022-04-02,JNE3611-KR-L,1
2022-04-02,JNE3611-KR-M,3
2022-04-02,JNE3613-KR-M,1
2022-04-02,JNE3613-KR-XS,1
2022-04-02,JNE3613-KR-XXL,2
2022-04-02,JNE3613-KR-XXXL,1
2022-04-02,JNE3618-KR-XL,1
2022-04-02,JNE3618-KR-XXL,3
2022-04-02,JNE3619-KR-M,1
2022-04-02,JNE3620-KR-S,2
2022-04-02,JNE3621-KR-M,1
2022-04-02,JNE3625-DR-XXXL,1
2022-04-02,JNE3627-KR-M,1
2022-04-02,JNE3630-KR-XL,1
2022-04-02,JNE3634-KR-XL,3
2022-04-02,JNE3636-KR-S,1
2022-04-02,JNE3640-TP-N-L,1
2022-04-02,JNE3640-TP-N-S,1
2022-04-02,JNE3642-TP-XS,1
2022-04-02,JNE3644-TP-N-S,1
2022-04-02,JNE3644-TP-N-XS,1
2022-04-02,JNE3644-TP-N-XXL,4
2022-04-02,JNE3645-TP-N-M,3
2022-04-02,JNE3645-TP-N-S,4
2022-04-02,JNE3645-TP-N-XL,2
2022-04-02,JNE3645-TP-N-XXL,1
2022-04-02,JNE3647-TP-N-XS,1
2022-04-02,JNE3652-TP-N-L,1
2022-04-02,JNE3652-TP-N-M,2
2022-04-02,JNE3652-TP-N-XS,1
2022-04-02,JNE3654-TP-XXL,1
2022-04-02,JNE3659-TP-N-S,1
2022-04-02,JNE3661-TP-XS,1
2022-04-02,JNE3662-TP-S,1
2022-04-02,JNE3665-TP-XL,1
2022-04-02,JNE3666-TP-M,2
2022-04-02,JNE3668-TP-N-XL,1
2022-04-02,JNE3675-TU-L,3
2022-04-02,JNE3675-TU-M,1
2022-04-02,JNE3675-TU-XL,1
2022-04-02,JNE3675-TU-XS,1
2022-04-02,JNE3675-TU-XXXL,1
2022-04-02,JNE3679-TU-L,1
2022-04-02,JNE3680-TU-M,1
2022-04-02,JNE3684-TU-L,1
2022-04-02,JNE3684-TU-XL,1
2022-04-02,JNE3686-TU-XL,1
2022-04-02,JNE3687-TU-L,1
2022-04-02,JNE3690-TU-L,1
2022-04-02,JNE3690-TU-XS,1
2022-04-02,JNE3690-TU-XXL,1
2022-04-02,JNE3690-TU-XXXL,1
2022-04-02,JNE3695-KR-M,2
2022-04-02,JNE3697-KR-S,1
2022-04-02,JNE3706-DR-L,1
2022-04-02,JNE3706-DR-XS,1
2022-04-02,JNE3706-DR-XXL,1
2022-04-02,JNE3706-DR-XXXL,1
2022-04-02,JNE3713-TP-N-XL,1
2022-04-02,JNE3713-TP-N-XS,2
2022-04-02,JNE3714-KR-M,1
2022-04-02,JNE3714-KR-S,1
2022-04-02,JNE3716-KR-M,1
2022-04-02,JNE3716-KR-S,1
2022-04-02,JNE3716-KR-XL,1
2022-04-02,JNE3716-KR-XXXL,1
2022-04-02,JNE3718-KR-L,2
2022-04-02,JNE3718-KR-S,2
2022-04-02,JNE3718-KR-XXXL,1
2022-04-02,JNE3721-KR-L,2
2022-04-02,JNE3721-KR-XXL,1
2022-04-02,JNE3724-KR-M,1
2022-04-02,JNE3728-KR-L,1
2022-04-02,JNE3728-KR-M,1
2022-04-02,JNE3735-KR-L,1
2022-04-02,JNE3735-KR-S,1
2022-04-02,JNE3735-KR-XL,1
2022-04-02,JNE3738-KR-L,1
2022-04-02,JNE3738-KR-S,1
2022-04-02,JNE3739-KR-XXL,2
2022-04-02,JNE3741-KR-L,1
2022-04-02,JNE3741-KR-S,1
2022-04-02,JNE3744-TU-L,1
2022-04-02,JNE3752-KR-L,1
2022-04-02,JNE3757-KR-XXL,1
2022-04-02,JNE3757-KR-XXXL,1
2022-04-02,JNE3758-KR-L,1
2022-04-02,JNE3758-KR-M,1
2022-04-02,JNE3759-KR-M,2
2022-04-02,JNE3763-KR-L,1
2022-04-02,JNE3764-KR-M,1
2022-04-02,JNE3769-KR-XL,1
2022-04-02,JNE3773-KR-M,1
2022-04-02,JNE3776-KR-XS,1
2022-04-02,JNE3778-KR-M,1
2022-04-02,JNE3778-KR-XXXL,1
2022-04-02,JNE3779-KR-S,1
2022-04-02,JNE3781-KR-L,3
2022-04-02,JNE3781-KR-S,1
2022-04-02,JNE3781-KR-XL,2
2022-04-02,JNE3781-KR-XS,1
2022-04-02,JNE3781-KR-XXL,2
2022-04-02,JNE3783-KR-M,1
2022-04-02,JNE3783-KR-S,1
2022-04-02,JNE3784-KR-L,1
2022-04-02,JNE3784-KR-XL,1
2022-04-02,JNE3784-KR-XXXL,2
2022-04-02,JNE3787-KR-XXXL,1
2022-04-02,JNE3794-KR-M,2
2022-04-02,JNE3794-KR-S,1
2022-04-02,JNE3794-KR-XL,1
2022-04-02,JNE3794-KR-XXL,2
2022-04-02,JNE3795-KR-S,2
2022-04-02,JNE3795-KR-XS,1
2022-04-02,JNE3796-KR-XXXL,1
2022-04-02,JNE3797-KR-A-M,1
2022-04-02,JNE3797-KR-L,5
2022-04-02,JNE3797-KR-M,5
2022-04-02,JNE3797-KR-S,3
2022-04-02,JNE3797-KR-XL,3
2022-04-02,JNE3797-KR-XS,1
2022-04-02,JNE3797-KR-XXL,2
2022-04-02,JNE3797-KR-XXXL,3
2022-04-02,JNE3798-KR-M,3
2022-04-02,JNE3798-KR-S,1
2022-04-02,JNE3798-KR-XL,1
2022-04-02,JNE3799-KR-M,2
2022-04-02,JNE3800-KR-L,2
2022-04-02,JNE3800-KR-M,5
2022-04-02,JNE3801-KR-XXL,1
2022-04-02,JNE3801-KR-XXXL,2
2022-04-02,JNE3802-KR-L,5
2022-04-02,JNE3802-KR-M,5
2022-04-02,JNE3802-KR-S,1
2022-04-02,JNE3802-KR-XL,2
2022-04-02,JNE3802-KR-XS,1
2022-04-02,JNE3802-KR-XXL,1
2022-04-02,JNE3803-KR-M,4
2022-04-02,JNE3803-KR-S,4
2022-04-02,JNE3804-KR-L,2
2022-04-02,JNE3804-KR-S,1
2022-04-02,JNE3804-KR-XL,1
2022-04-02,JNE3804-KR-XXL,2
2022-04-02,JNE3806-KR-XL,1
2022-04-02,JNE3806-KR-XXL,1
2022-04-02,JNE3806-KR-XXXL,1
2022-04-02,JNE3807-KR-S,3
2022-04-02,JNE3807-KR-XXL,2
2022-04-02,JNE3807-KR-XXXL,1
2022-04-02,JNE3813-KR-XS,1
2022-04-02,JNE3813-KR-XXL,1
2022-04-02,JNE3816-KR-XXXL,2
2022-04-02,JNE3817-KR-XXXL,1
2022-04-02,JNE3818-KR-M,1
2022-04-02,JNE3820-KR-L,1
2022-04-02,JNE3821-KR-S,1
2022-04-02,JNE3821-KR-XL,1
2022-04-02,JNE3822-KR-XL,1
2022-04-02,JNE3822-KR-XXL,1
2022-04-02,JNE3834-KR-XS,1
2022-04-02,JNE3834-KR-XXL,2
2022-04-02,JNE3835-KR-M,2
2022-04-02,JNE3835-KR-S,1
2022-04-02,JNE3837-KR-L,1
2022-04-02,JNE3837-KR-M,1
2022-04-02,JNE3838-KR-M,1
2022-04-02,JNE3838-KR-XXXL,1
2022-04-02,JNE3856-KR-XL,2
2022-04-02,JNE3856-KR-XXXL,1
2022-04-02,JNE3861-DR-XXXL,1
